Date,Message
2026-05-07T09:20:00.000-04:00,"2026-5-7 9:20,28754.5,28758,28747.25,28752.5,28750.89,28741.16,28738.25,1.92,0.117,0,0"
2026-05-07T09:25:00.000-04:00,"2026-5-7 9:25,28753.25,28764,28743.25,28750.25,28751.37,28741.86,28738.72,0.48,0.029,0,0"
2026-05-07T09:30:00.000-04:00,"2026-5-7 9:30,28750,28769.5,28720.75,28760.75,28755.51,28743.31,28739.58,4.14,0.217,1,3"
2026-05-07T09:35:00.000-04:00,"2026-5-7 9:35,28760,28777.5,28742.25,28773.25,28763.06,28745.62,28740.9,7.55,0.373,1,3"
2026-05-07T09:40:00.000-04:00,"2026-5-7 9:40,28773.25,28782.5,28734,28742,28756.87,28745.34,28740.94,-6.19,0.279,-1,-3"
2026-05-07T09:45:00.000-04:00,"2026-5-7 9:45,28741.5,28748,28708,28731.25,28748.17,28744.25,28740.56,-8.69,0.37,-1,-3"
2026-05-07T09:50:00.000-04:00,"2026-5-7 9:50,28732.5,28788.75,28725,28785.75,28761.91,28747.45,28742.34,13.73,0.52,1,5"
2026-05-07T09:55:00.000-04:00,"2026-5-7 9:55,28787.5,28803,28770.5,28781.5,28770.33,28750.07,28743.87,8.43,0.314,1,3"
2026-05-07T10:00:00.000-04:00,"2026-5-7 10:00,28781.5,28810,28779,28809.75,28786.78,28754.66,28746.46,16.45,0.607,1,5"
2026-05-07T10:05:00.000-04:00,"2026-5-7 10:05,28809.25,28839,28796.25,28832.5,28806.97,28760.64,28749.83,20.19,0.715,1,5"
2026-05-07T10:10:00.000-04:00,"2026-5-7 10:10,28833.5,28848.75,28826,28837,28822.97,28766.52,28753.25,16,0.575,1,5"
2026-05-07T10:15:00.000-04:00,"2026-5-7 10:15,28836.75,28857.75,28822.5,28845.25,28837.12,28772.57,28756.86,14.15,0.499,1,3"
2026-05-07T10:20:00.000-04:00,"2026-5-7 10:20,28845.5,28902.5,28845,28863.75,28853.61,28779.59,28761.05,16.49,0.541,1,5"
2026-05-07T10:25:00.000-04:00,"2026-5-7 10:25,28864.25,28895.25,28862.75,28874,28868.65,28786.85,28765.48,15.04,0.491,1,3"
2026-05-07T10:30:00.000-04:00,"2026-5-7 10:30,28874.25,28880.5,28860.25,28868,28876.51,28793.09,28769.5,7.86,0.263,1,3"
2026-05-07T10:35:00.000-04:00,"2026-5-7 10:35,28868.75,28906.5,28866.25,28904,28894.61,28801.62,28774.77,18.1,0.591,1,5"
2026-05-07T10:40:00.000-04:00,"2026-5-7 10:40,28904.5,28915,28889.25,28899.25,28905.09,28809.13,28779.65,10.48,0.346,1,3"
2026-05-07T10:45:00.000-04:00,"2026-5-7 10:45,28899.25,28918.25,28870.25,28882,28905.28,28814.74,28783.67,0.19,0.006,0,0"
2026-05-07T10:50:00.000-04:00,"2026-5-7 10:50,28882,28925,28879,28921.5,28918.97,28822.95,28789.07,13.69,0.42,1,3"
2026-05-07T10:55:00.000-04:00,"2026-5-7 10:55,28921.25,28944.75,28919.25,28928,28930.38,28831.03,28794.52,11.41,0.356,1,3"
2026-05-07T11:00:00.000-04:00,"2026-5-7 11:00,28928.5,28930.5,28893.5,28899.25,28927.02,28836.28,28798.63,-3.36,0.104,0,0"
2026-05-07T11:05:00.000-04:00,"2026-5-7 11:05,28898.5,28899.25,28847,28882,28917.13,28839.8,28801.9,-9.89,0.292,-1,-3"
2026-05-07T11:10:00.000-04:00,"2026-5-7 11:10,28882.75,28889.5,28853,28862.5,28901.79,28841.54,28804.27,-15.34,0.451,-1,-3"
2026-05-07T11:15:00.000-04:00,"2026-5-7 11:15,28862.75,28883,28860.5,28869.25,28892.39,28843.67,28806.82,-9.4,0.283,-1,-3"
2026-05-07T11:20:00.000-04:00,"2026-5-7 11:20,28869.75,28879.25,28847.75,28859.5,28881.45,28844.89,28808.89,-10.94,0.331,-1,-3"
2026-05-07T11:25:00.000-04:00,"2026-5-7 11:25,28857.75,28874,28823.75,28853.75,28871.02,28845.57,28810.65,-10.43,0.304,-1,-3"
2026-05-07T11:30:00.000-04:00,"2026-5-7 11:30,28854.5,28890.75,28850.5,28888.5,28876.11,28848.87,28813.7,5.1,0.147,0,0"
2026-05-07T11:35:00.000-04:00,"2026-5-7 11:35,28888,28896.5,28874.75,28881.25,28877.11,28851.37,28816.35,1,0.03,0,0"
2026-05-07T11:40:00.000-04:00,"2026-5-7 11:40,28881.25,28892,28864.5,28880,28877.31,28853.57,28818.85,0.2,0.006,0,0"
2026-05-07T11:45:00.000-04:00,"2026-5-7 11:45,28879.5,28887,28846.5,28849.75,28866.2,28853.27,28820.06,-11.12,0.328,-1,-3"
2026-05-07T11:50:00.000-04:00,"2026-5-7 11:50,28850,28851,28818.25,28837,28853.33,28852.02,28820.72,-12.87,0.381,-1,-3"
2026-05-07T11:55:00.000-04:00,"2026-5-7 11:55,28837,28839.5,28772.75,28784.25,28824.51,28846.81,28819.29,-28.82,0.798,-1,-5"
2026-05-07T12:00:00.000-04:00,"2026-5-7 12:00,28785.5,28788.25,28751.5,28758.5,28794.19,28840.02,28816.91,-30.32,0.838,-1,-5"
2026-05-07T12:05:00.000-04:00,"2026-5-7 12:05,28757.5,28758.5,28719,28746.75,28768.26,28832.84,28814.16,-25.93,0.712,-1,-5"
2026-05-07T12:10:00.000-04:00,"2026-5-7 12:10,28747,28748,28692,28700,28732.86,28822.62,28809.68,-35.4,0.936,-1,-5"
2026-05-07T12:15:00.000-04:00,"2026-5-7 12:15,28700.5,28700.5,28637,28659,28692.91,28810.04,28803.77,-39.96,1.008,-1,-7"
2026-05-07T12:20:00.000-04:00,"2026-5-7 12:20,28659,28714.75,28647.5,28711,28684.36,28802.42,28800.13,-8.55,0.205,-1,-3"
2026-05-07T12:25:00.000-04:00,"2026-5-7 12:25,28710.75,28748.25,28710.25,28740.5,28690.68,28797.66,28797.79,6.33,0.153,1,3"
2026-05-07T12:30:00.000-04:00,"2026-5-7 12:30,28740.5,28776.25,28731.25,28762.75,28705.13,28794.97,28796.42,14.44,0.347,1,3"
2026-05-07T12:35:00.000-04:00,"2026-5-7 12:35,28763,28765,28713,28716.25,28699.82,28788.92,28793.28,-5.3,0.125,0,0"
2026-05-07T12:40:00.000-04:00,"2026-5-7 12:40,28715.75,28744.75,28706.25,28725.75,28700.59,28784.06,28790.63,0.76,0.018,0,0"
2026-05-07T12:45:00.000-04:00,"2026-5-7 12:45,28725.75,28735.25,28705.5,28711.75,28697.03,28778.49,28787.53,-3.56,0.086,0,0"
2026-05-07T12:50:00.000-04:00,"2026-5-7 12:50,28713.25,28721.5,28684.25,28713.5,28696.04,28773.49,28784.63,-0.99,0.024,0,0"
