Date,Message
2026-01-28T04:45:00.000-05:00,"2026-1-28 4:45,2687.5,2690.3,2686.8,2690,2687.1,2685.19,2682.8,1.58,0.614,1,7"
2026-01-28T05:00:00.000-05:00,"2026-1-28 5:00,2690.1,2691,2688.6,2689.2,2687.95,2685.5,2683.05,0.86,0.335,1,7"
2026-01-28T05:15:00.000-05:00,"2026-1-28 5:15,2689.4,2690.6,2689,2690.6,2689.08,2685.89,2683.35,1.13,0.454,1,7"
2026-01-28T05:30:00.000-05:00,"2026-1-28 5:30,2690.6,2693.9,2690.4,2693.2,2690.85,2686.45,2683.74,1.76,0.689,1,7"
2026-01-28T05:45:00.000-05:00,"2026-1-28 5:45,2692.9,2693.2,2691.8,2692.5,2691.84,2686.92,2684.08,1,0.402,1,7"
2026-01-28T06:00:00.000-05:00,"2026-1-28 6:00,2692.7,2693.3,2690.4,2691.2,2692.04,2687.25,2684.36,0.2,0.079,0,0"
2026-01-28T06:15:00.000-05:00,"2026-1-28 6:15,2691.7,2692,2689.6,2691,2692.06,2687.54,2684.62,0.02,0.007,0,0"
2026-01-28T06:30:00.000-05:00,"2026-1-28 6:30,2691.2,2693.2,2691,2691.8,2692.32,2687.86,2684.9,0.26,0.104,0,0"
2026-01-28T06:45:00.000-05:00,"2026-1-28 6:45,2691.8,2693.4,2691.5,2691.8,2692.46,2688.17,2685.17,0.14,0.058,0,0"
2026-01-28T07:00:00.000-05:00,"2026-1-28 7:00,2691.9,2693.2,2685.9,2689,2691.48,2688.23,2685.32,-0.98,0.351,-1,-3"
2026-01-28T07:15:00.000-05:00,"2026-1-28 7:15,2689.1,2689.2,2685.5,2686.9,2689.95,2688.13,2685.38,-1.53,0.537,-1,-3"
2026-01-28T07:30:00.000-05:00,"2026-1-28 7:30,2686.9,2688.2,2685.4,2687.8,2689.14,2688.1,2685.48,-0.81,0.284,-1,-3"
2026-01-28T07:45:00.000-05:00,"2026-1-28 7:45,2687.7,2690.2,2687.3,2689,2688.99,2688.17,2685.62,-0.15,0.054,0,0"
2026-01-28T08:00:00.000-05:00,"2026-1-28 8:00,2689,2691.4,2687.3,2687.9,2688.47,2688.15,2685.71,-0.52,0.176,-1,-3"
2026-01-28T08:15:00.000-05:00,"2026-1-28 8:15,2687.8,2690.7,2687.7,2688.5,2688.32,2688.18,2685.82,-0.15,0.051,0,0"
2026-01-28T08:30:00.000-05:00,"2026-1-28 8:30,2688.5,2689.8,2686.1,2686.4,2687.44,2688.04,2685.84,-0.88,0.292,-1,-5"
2026-01-28T08:45:00.000-05:00,"2026-1-28 8:45,2686.3,2687.5,2684.6,2686,2686.67,2687.88,2685.85,-0.78,0.259,-1,-5"
2026-01-28T09:00:00.000-05:00,"2026-1-28 9:00,2686,2686.9,2684.5,2685.7,2686.01,2687.72,2685.84,-0.66,0.223,-1,-5"
2026-01-28T09:15:00.000-05:00,"2026-1-28 9:15,2685.7,2690.6,2685.6,2690.3,2687.26,2687.91,2686.01,1.25,0.404,1,3"
2026-01-28T09:30:00.000-05:00,"2026-1-28 9:30,2690.4,2697.5,2681.9,2685.2,2686.32,2687.71,2685.98,-0.94,0.237,-1,-5"
2026-01-28T09:45:00.000-05:00,"2026-1-28 9:45,2685.2,2687.2,2675.1,2675.6,2682.1,2686.77,2685.58,-4.23,0.925,-1,-5"
2026-01-28T10:00:00.000-05:00,"2026-1-28 10:00,2675.6,2677.8,2661.7,2662.2,2674.08,2684.88,2684.66,-8.02,1.487,-1,-5"
2026-01-28T10:15:00.000-05:00,"2026-1-28 10:15,2662.2,2668.7,2659.3,2667.4,2670.23,2683.54,2683.98,-3.85,0.678,-1,-7"
2026-01-28T10:30:00.000-05:00,"2026-1-28 10:30,2667.5,2673.1,2667.5,2667.8,2667.72,2682.33,2683.35,-2.51,0.442,-1,-7"
2026-01-28T10:45:00.000-05:00,"2026-1-28 10:45,2667.8,2671.4,2665.2,2665.9,2665.36,2681.06,2682.66,-2.36,0.412,-1,-7"
2026-01-28T11:00:00.000-05:00,"2026-1-28 11:00,2665.9,2669.4,2663,2664.2,2663.21,2679.77,2681.94,-2.16,0.374,-1,-7"
2026-01-28T11:15:00.000-05:00,"2026-1-28 11:15,2664.2,2666.8,2661.1,2666.1,2662.53,2678.72,2681.32,-0.67,0.117,0,0"
2026-01-28T11:30:00.000-05:00,"2026-1-28 11:30,2666.1,2666.1,2658.9,2661.8,2660.65,2677.41,2680.55,-1.88,0.321,-1,-7"
2026-01-28T11:45:00.000-05:00,"2026-1-28 11:45,2661.8,2667.6,2661.2,2665.8,2660.96,2676.52,2679.97,0.3,0.051,0,0"
2026-01-28T12:00:00.000-05:00,"2026-1-28 12:00,2665.8,2669.1,2665.6,2668.7,2662.44,2675.92,2679.53,1.49,0.26,1,3"
2026-01-28T12:15:00.000-05:00,"2026-1-28 12:15,2668.6,2668.7,2662.8,2663.3,2661.7,2674.95,2678.9,-0.74,0.129,0,0"
2026-01-28T12:30:00.000-05:00,"2026-1-28 12:30,2663.2,2664.6,2660.3,2663.4,2661.34,2674.06,2678.29,-0.36,0.064,0,0"
2026-01-28T12:45:00.000-05:00,"2026-1-28 12:45,2663.5,2668.9,2662.9,2663.9,2661.39,2673.28,2677.72,0.06,0.01,0,0"
2026-01-28T13:00:00.000-05:00,"2026-1-28 13:00,2663.9,2667.4,2663.6,2665.9,2662.3,2672.71,2677.26,0.91,0.164,1,3"
2026-01-28T13:15:00.000-05:00,"2026-1-28 13:15,2665.7,2669.3,2665.6,2668.8,2664.15,2672.41,2676.93,1.85,0.342,1,3"
2026-01-28T13:30:00.000-05:00,"2026-1-28 13:30,2668.8,2670.8,2666.6,2669.9,2665.99,2672.22,2676.65,1.84,0.347,1,3"
2026-01-28T13:45:00.000-05:00,"2026-1-28 13:45,2670,2670.2,2665,2667.1,2666.36,2671.82,2676.28,0.37,0.069,0,0"
2026-01-28T14:00:00.000-05:00,"2026-1-28 14:00,2666.7,2671.7,2661.6,2670.5,2667.92,2671.72,2676.05,1.56,0.276,1,3"
2026-01-28T14:15:00.000-05:00,"2026-1-28 14:15,2670.1,2672.1,2660.5,2661.3,2665.68,2670.92,2675.47,-2.24,0.369,-1,-7"
2026-01-28T14:30:00.000-05:00,"2026-1-28 14:30,2660.7,2679.6,2655.7,2665.5,2665.6,2670.5,2675.08,-0.08,0.01,0,0"
2026-01-28T14:45:00.000-05:00,"2026-1-28 14:45,2665.5,2675.7,2664,2667,2666.13,2670.23,2674.76,0.53,0.069,0,0"
2026-01-28T15:00:00.000-05:00,"2026-1-28 15:00,2666.9,2672.7,2665.7,2668.8,2667.2,2670.12,2674.53,1.07,0.141,0,0"
2026-01-28T15:15:00.000-05:00,"2026-1-28 15:15,2668.6,2670.3,2664.9,2665.2,2666.66,2669.74,2674.16,-0.54,0.072,0,0"
2026-01-28T15:30:00.000-05:00,"2026-1-28 15:30,2665.1,2666.6,2662.8,2663.3,2665.57,2669.25,2673.74,-1.1,0.152,-1,-7"
2026-01-28T15:45:00.000-05:00,"2026-1-28 15:45,2663.5,2664.3,2658.2,2663.1,2664.7,2668.78,2673.32,-0.87,0.122,0,0"
2026-01-28T16:00:00.000-05:00,"2026-1-28 16:00,2663.1,2670.6,2660.8,2663.9,2664.37,2668.4,2672.95,-0.32,0.044,0,0"
2026-01-28T16:15:00.000-05:00,"2026-1-28 16:15,2663.7,2668.2,2663.3,2667.1,2665.34,2668.3,2672.72,0.97,0.136,0,0"
2026-01-28T16:30:00.000-05:00,"2026-1-28 16:30,2667.1,2667.6,2662.7,2662.8,2664.48,2667.88,2672.33,-0.87,0.124,0,0"
2026-01-28T16:45:00.000-05:00,"2026-1-28 16:45,2662.9,2665.3,2662.7,2663.7,2664.19,2667.56,2671.99,-0.29,0.044,0,0"
2026-01-28T18:00:00.000-05:00,"2026-1-28 18:00,2663.1,2664.5,2660.7,2662.1,2663.4,2667.14,2671.61,0,0,0,0"
2026-01-28T18:15:00.000-05:00,"2026-1-28 18:15,2662.1,2665.9,2662.1,2663.7,2663.43,2666.87,2671.3,0.03,0.005,0,0"
2026-01-28T18:30:00.000-05:00,"2026-1-28 18:30,2663.4,2664,2661,2661,2662.48,2666.42,2670.89,-0.95,0.158,-1,-7"
2026-01-28T18:45:00.000-05:00,"2026-1-28 18:45,2661.2,2662.9,2655.7,2657,2660.32,2665.7,2670.35,-2.16,0.353,-1,-7"
2026-01-28T19:00:00.000-05:00,"2026-1-28 19:00,2656.8,2658.1,2650.7,2654.1,2657.7,2664.8,2669.71,-2.62,0.422,-1,-7"
2026-01-28T19:15:00.000-05:00,"2026-1-28 19:15,2654,2655.8,2650.7,2655.6,2656.39,2664.1,2669.16,-1.31,0.213,-1,-7"
2026-01-28T19:30:00.000-05:00,"2026-1-28 19:30,2655.4,2655.4,2651.2,2652.2,2654.25,2663.18,2668.49,-2.14,0.357,-1,-7"
2026-01-28T19:45:00.000-05:00,"2026-1-28 19:45,2651.8,2654.4,2651.6,2654.3,2653.54,2662.5,2667.94,-0.71,0.123,0,0"
2026-01-28T20:00:00.000-05:00,"2026-1-28 20:00,2654.5,2654.7,2651.8,2653.5,2652.82,2661.81,2667.37,-0.72,0.129,0,0"
2026-01-28T20:15:00.000-05:00,"2026-1-28 20:15,2653.4,2653.5,2649.2,2651.3,2651.57,2661,2666.74,-1.25,0.228,-1,-7"
2026-01-28T20:30:00.000-05:00,"2026-1-28 20:30,2651.6,2652.9,2651.1,2651.9,2650.97,2660.3,2666.16,-0.6,0.115,0,0"
2026-01-28T20:45:00.000-05:00,"2026-1-28 20:45,2651.4,2652.5,2650.9,2652.4,2650.81,2659.69,2665.62,-0.16,0.032,0,0"
2026-01-28T21:00:00.000-05:00,"2026-1-28 21:00,2651.9,2654,2651.9,2653.5,2651.2,2659.21,2665.14,0.38,0.081,0,0"
2026-01-28T21:15:00.000-05:00,"2026-1-28 21:15,2653.8,2657.8,2653,2656.9,2652.82,2659.04,2664.82,1.62,0.341,1,3"
2026-01-28T21:30:00.000-05:00,"2026-1-28 21:30,2657.1,2657.1,2655.4,2655.4,2653.52,2658.76,2664.45,0.7,0.154,1,3"
2026-01-28T21:45:00.000-05:00,"2026-1-28 21:45,2655.3,2656.8,2654.2,2654.9,2653.89,2658.46,2664.08,0.37,0.084,0,0"
2026-01-28T22:00:00.000-05:00,"2026-1-28 22:00,2655.3,2656.7,2655.2,2656.1,2654.64,2658.28,2663.76,0.75,0.178,1,3"
2026-01-28T22:15:00.000-05:00,"2026-1-28 22:15,2656.6,2657.8,2656.5,2656.6,2655.4,2658.15,2663.48,0.76,0.188,1,3"
