Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
116,Entry long,2025-08-24 23:30,Long,23547.25,1,470945,-500,-0.11,425,0.09,-570,-0.12,11445,1.14
117,Exit short,2025-08-25 07:45,Long,23497.5,1,470445,495,0.11,1205,0.26,-310,-0.07,11940,1.19
117,Entry short,2025-08-25 02:45,Short,23522.25,1,470445,495,0.11,1205,0.26,-310,-0.07,11940,1.19
118,Exit long,2025-08-25 08:15,Short,23470,1,469950,-550,-0.12,10,0.00,-675,-0.14,11390,1.14
118,Entry long,2025-08-25 07:45,Long,23497.5,1,469950,-550,-0.12,10,0.00,-675,-0.14,11390,1.14
119,Exit short,2025-08-25 09:15,Long,23496,1,469400,-520,-0.11,145,0.03,-585,-0.12,10870,1.09
119,Entry short,2025-08-25 08:15,Short,23470,1,469400,-520,-0.11,145,0.03,-585,-0.12,10870,1.09
120,Exit long,2025-08-25 13:30,Short,23572.5,1,469920,1530,0.33,2405,0.51,-1055,-0.22,12400,1.24
120,Entry long,2025-08-25 09:15,Long,23496,1,469920,1530,0.33,2405,0.51,-1055,-0.22,12400,1.24
121,Exit short,2025-08-25 18:30,Long,23517,1,471450,1110,0.24,1735,0.37,-300,-0.06,13510,1.35
121,Entry short,2025-08-25 13:30,Short,23572.5,1,471450,1110,0.24,1735,0.37,-300,-0.06,13510,1.35
122,Exit long,2025-08-25 20:00,Long X,23444,1,470340,-1460,-0.31,15,0.00,-1460,-0.31,12050,1.21
122,Entry long,2025-08-25 18:30,Long,23517,1,470340,-1460,-0.31,15,0.00,-1460,-0.31,12050,1.21
123,Exit short,2025-08-25 22:45,Long,23448.75,1,469205,230,0.05,1775,0.38,-325,-0.07,12280,1.23
123,Entry short,2025-08-25 20:15,Short,23460.25,1,469205,230,0.05,1775,0.38,-325,-0.07,12280,1.23
124,Exit long,2025-08-26 02:45,Short,23454.75,1,468975,120,0.03,710,0.15,-170,-0.04,12400,1.24
124,Entry long,2025-08-25 22:45,Long,23448.75,1,468975,120,0.03,710,0.15,-170,-0.04,12400,1.24
125,Exit short,2025-08-26 04:45,Long,23459,1,469095,-85,-0.02,790,0.17,-385,-0.08,12315,1.23
125,Entry short,2025-08-26 02:45,Short,23454.75,1,469095,-85,-0.02,790,0.17,-385,-0.08,12315,1.23
126,Exit long,2025-08-26 07:45,Short,23470.5,1,469180,230,0.05,930,0.20,-295,-0.06,12545,1.25
126,Entry long,2025-08-26 04:45,Long,23459,1,469180,230,0.05,930,0.20,-295,-0.06,12545,1.25
127,Exit short,2025-08-26 08:45,Long,23471,1,469410,-10,0.00,620,0.13,-200,-0.04,12535,1.25
127,Entry short,2025-08-26 07:45,Short,23470.5,1,469410,-10,0.00,620,0.13,-200,-0.04,12535,1.25
128,Exit long,2025-08-26 19:15,Short,23613.5,1,469420,2850,0.61,3035,0.65,-880,-0.19,15385,1.54
128,Entry long,2025-08-26 08:45,Long,23471,1,469420,2850,0.61,3035,0.65,-880,-0.19,15385,1.54
129,Exit short,2025-08-27 05:30,Long,23597.75,1,472270,315,0.07,920,0.19,-310,-0.07,15700,1.57
129,Entry short,2025-08-26 19:15,Short,23613.5,1,472270,315,0.07,920,0.19,-310,-0.07,15700,1.57
130,Exit long,2025-08-27 09:00,Short,23565.5,1,471955,-645,-0.14,465,0.10,-925,-0.20,15055,1.51
130,Entry long,2025-08-27 05:30,Long,23597.75,1,471955,-645,-0.14,465,0.10,-925,-0.20,15055,1.51
131,Exit short,2025-08-27 10:45,Long,23600,1,471310,-690,-0.15,1560,0.33,-1015,-0.22,14365,1.44
131,Entry short,2025-08-27 09:00,Short,23565.5,1,471310,-690,-0.15,1560,0.33,-1015,-0.22,14365,1.44
132,Exit long,2025-08-27 12:30,Short,23570.75,1,472000,-585,-0.12,615,0.13,-1160,-0.25,13780,1.38
132,Entry long,2025-08-27 10:45,Long,23600,1,472000,-585,-0.12,615,0.13,-1160,-0.25,13780,1.38
133,Exit short,2025-08-27 13:00,Long,23602.5,1,471415,-635,-0.13,40,0.01,-825,-0.18,13145,1.31
133,Entry short,2025-08-27 12:30,Short,23570.75,1,471415,-635,-0.13,40,0.01,-825,-0.18,13145,1.31
134,Exit long,2025-08-27 16:15,Long X,23490,1,472050,-2250,-0.48,1730,0.37,-2250,-0.48,10895,1.09
134,Entry long,2025-08-27 13:00,Long,23602.5,1,472050,-2250,-0.48,1730,0.37,-2250,-0.48,10895,1.09
135,Exit short,2025-08-27 20:45,Long,23520.5,1,470840,430,0.09,1090,0.23,-165,-0.04,11325,1.13
135,Entry short,2025-08-27 16:45,Short,23542,1,470840,430,0.09,1090,0.23,-165,-0.04,11325,1.13
136,Exit long,2025-08-28 01:30,Short,23549,1,470410,570,0.12,1275,0.27,-50,-0.01,11895,1.19
136,Entry long,2025-08-27 20:45,Long,23520.5,1,470410,570,0.12,1275,0.27,-50,-0.01,11895,1.19
137,Exit short,2025-08-28 03:00,Short X,23621.75,1,470980,-1455,-0.31,190,0.04,-1455,-0.31,10440,1.04
137,Entry short,2025-08-28 01:30,Short,23549,1,470980,-1455,-0.31,190,0.04,-1455,-0.31,10440,1.04
138,Exit long,2025-08-28 04:45,Short,23617,1,472305,35,0.01,935,0.20,-235,-0.05,10475,1.05
138,Entry long,2025-08-28 03:00,Long,23615.25,1,472305,35,0.01,935,0.20,-235,-0.05,10475,1.05
139,Exit short,2025-08-28 09:15,Long,23640.5,1,472340,-470,-0.10,685,0.15,-815,-0.17,10005,1.00
139,Entry short,2025-08-28 04:45,Short,23617,1,472340,-470,-0.10,685,0.15,-815,-0.17,10005,1.00
140,Exit long,2025-08-28 16:30,Short,23764,1,472810,2470,0.52,3265,0.69,-1360,-0.29,12475,1.25
140,Entry long,2025-08-28 09:15,Long,23640.5,1,472810,2470,0.52,3265,0.69,-1360,-0.29,12475,1.25
141,Exit short,2025-08-28 19:45,Long,23747.25,1,475280,335,0.07,580,0.12,-20,0.00,12810,1.28
141,Entry short,2025-08-28 16:30,Short,23764,1,475280,335,0.07,580,0.12,-20,0.00,12810,1.28
142,Exit long,2025-08-28 21:45,Short,23733,1,474945,-285,-0.06,170,0.04,-350,-0.07,12525,1.25
142,Entry long,2025-08-28 19:45,Long,23747.25,1,474945,-285,-0.06,170,0.04,-350,-0.07,12525,1.25
143,Exit short,2025-08-29 02:30,Long,23729.75,1,474660,65,0.01,375,0.08,-160,-0.03,12590,1.26
143,Entry short,2025-08-28 21:45,Short,23733,1,474660,65,0.01,375,0.08,-160,-0.03,12590,1.26
144,Exit long,2025-08-29 03:30,Short,23707.25,1,474595,-450,-0.09,145,0.03,-535,-0.11,12140,1.21
144,Entry long,2025-08-29 02:30,Long,23729.75,1,474595,-450,-0.09,145,0.03,-535,-0.11,12140,1.21
145,Exit short,2025-08-29 09:15,Long,23652.5,1,474145,1095,0.23,1895,0.40,0,0.00,13235,1.32
145,Entry short,2025-08-29 03:30,Short,23707.25,1,474145,1095,0.23,1895,0.40,0,0.00,13235,1.32
146,Exit long,2025-08-29 09:45,Long X,23556.75,1,473050,-1915,-0.40,310,0.07,-1915,-0.40,11320,1.13
146,Entry long,2025-08-29 09:15,Long,23652.5,1,473050,-1915,-0.40,310,0.07,-1915,-0.40,11320,1.13
147,Exit short,2025-08-29 12:45,Long,23477.75,1,470365,810,0.17,2060,0.44,-660,-0.14,12130,1.21
147,Entry short,2025-08-29 09:45,Short,23518.25,1,470365,810,0.17,2060,0.44,-660,-0.14,12130,1.21
148,Exit long,2025-08-29 13:15,Short,23428,1,469555,-995,-0.21,0,0.00,-1605,-0.34,11135,1.11
148,Entry long,2025-08-29 12:45,Long,23477.75,1,469555,-995,-0.21,0,0.00,-1605,-0.34,11135,1.11
149,Exit short,2025-08-29 13:45,Long,23459.5,1,468560,-630,-0.13,245,0.05,-970,-0.21,10505,1.05
149,Entry short,2025-08-29 13:15,Short,23428,1,468560,-630,-0.13,245,0.05,-970,-0.21,10505,1.05
150,Exit long,2025-08-29 16:45,Short,23454.5,1,469190,-100,-0.02,715,0.15,-670,-0.14,10405,1.04
150,Entry long,2025-08-29 13:45,Long,23459.5,1,469190,-100,-0.02,715,0.15,-670,-0.14,10405,1.04
151,Exit short,2025-08-31 18:30,Long,23522.25,1,469090,-1355,-0.29,0,0.00,-1415,-0.30,9050,0.91
151,Entry short,2025-08-29 16:45,Short,23454.5,1,469090,-1355,-0.29,0,0.00,-1415,-0.30,9050,0.91
152,Exit long,2025-08-31 21:00,Short,23536,1,470445,275,0.06,605,0.13,0,0.00,9325,0.93
152,Entry long,2025-08-31 18:30,Long,23522.25,1,470445,275,0.06,605,0.13,0,0.00,9325,0.93
153,Exit short,2025-09-01 03:15,Long,23473.25,1,470720,1255,0.27,3310,0.70,-60,-0.01,10580,1.06
153,Entry short,2025-08-31 21:00,Short,23536,1,470720,1255,0.27,3310,0.70,-60,-0.01,10580,1.06
154,Exit long,2025-09-01 07:30,Short,23462.5,1,469465,-215,-0.05,585,0.12,-540,-0.12,10365,1.04
154,Entry long,2025-09-01 03:15,Long,23473.25,1,469465,-215,-0.05,585,0.12,-540,-0.12,10365,1.04
155,Exit short,2025-09-01 08:30,Long,23472.25,1,469250,-195,-0.04,120,0.03,-400,-0.09,10170,1.02
155,Entry short,2025-09-01 07:30,Short,23462.5,1,469250,-195,-0.04,120,0.03,-400,-0.09,10170,1.02
156,Exit long,2025-09-01 18:30,Short,23480.75,1,469445,170,0.04,745,0.16,-610,-0.13,10340,1.03
156,Entry long,2025-09-01 08:30,Long,23472.25,1,469445,170,0.04,745,0.16,-610,-0.13,10340,1.03
157,Exit short,2025-09-01 21:15,Long,23466.5,1,469615,285,0.06,1050,0.22,-100,-0.02,10625,1.06
157,Entry short,2025-09-01 18:30,Short,23480.75,1,469615,285,0.06,1050,0.22,-100,-0.02,10625,1.06
158,Exit long,2025-09-01 22:00,Short,23435.25,1,469330,-625,-0.13,170,0.04,-705,-0.15,10000,1.00
158,Entry long,2025-09-01 21:15,Long,23466.5,1,469330,-625,-0.13,170,0.04,-705,-0.15,10000,1.00
159,Exit short,2025-09-02 00:00,Long,23441.75,1,468705,-130,-0.03,395,0.08,-175,-0.04,9870,0.99
159,Entry short,2025-09-01 22:00,Short,23435.25,1,468705,-130,-0.03,395,0.08,-175,-0.04,9870,0.99
160,Exit long,2025-09-02 00:45,Short,23437.5,1,468835,-85,-0.02,185,0.04,-280,-0.06,9785,0.98
160,Entry long,2025-09-02 00:00,Long,23441.75,1,468835,-85,-0.02,185,0.04,-280,-0.06,9785,0.98
161,Exit short,2025-09-02 02:45,Long,23447.75,1,468750,-205,-0.04,655,0.14,-210,-0.04,9580,0.96
161,Entry short,2025-09-02 00:45,Short,23437.5,1,468750,-205,-0.04,655,0.14,-210,-0.04,9580,0.96
162,Exit long,2025-09-02 03:15,Short,23412.5,1,468955,-705,-0.15,85,0.02,-1515,-0.32,8875,0.89
162,Entry long,2025-09-02 02:45,Long,23447.75,1,468955,-705,-0.15,85,0.02,-1515,-0.32,8875,0.89
163,Exit short,2025-09-02 10:15,Long,23262.25,1,468250,3005,0.64,7745,1.65,-200,-0.04,11880,1.19
163,Entry short,2025-09-02 03:15,Short,23412.5,1,468250,3005,0.64,7745,1.65,-200,-0.04,11880,1.19
164,Exit long,2025-09-02 10:45,Short,23161.5,1,465245,-2015,-0.43,0,0.00,-2535,-0.54,9865,0.99
164,Entry long,2025-09-02 10:15,Long,23262.25,1,465245,-2015,-0.43,0,0.00,-2535,-0.54,9865,0.99
165,Exit short,2025-09-02 13:15,Long,23161.25,1,463230,5,0.00,2690,0.58,-360,-0.08,9870,0.99
165,Entry short,2025-09-02 10:45,Short,23161.5,1,463230,5,0.00,2690,0.58,-360,-0.08,9870,0.99
166,Exit long,2025-09-02 18:30,Short,23352.75,1,463225,3830,0.83,4530,0.98,-75,-0.02,13700,1.37
166,Entry long,2025-09-02 13:15,Long,23161.25,1,463225,3830,0.83,4530,0.98,-75,-0.02,13700,1.37
167,Exit short,2025-09-03 00:30,Long,23330.75,1,467055,440,0.09,1090,0.23,-135,-0.03,14140,1.41
167,Entry short,2025-09-02 18:30,Short,23352.75,1,467055,440,0.09,1090,0.23,-135,-0.03,14140,1.41
168,Exit long,2025-09-03 10:00,Short,23392.25,1,466615,1230,0.26,2600,0.56,-455,-0.10,15370,1.54
168,Entry long,2025-09-03 00:30,Long,23330.75,1,466615,1230,0.26,2600,0.56,-455,-0.10,15370,1.54
169,Exit short,2025-09-03 10:30,Long,23507,1,467845,-2295,-0.49,15,0.00,-2470,-0.53,13075,1.31
169,Entry short,2025-09-03 10:00,Short,23392.25,1,467845,-2295,-0.49,15,0.00,-2470,-0.53,13075,1.31
170,Exit long,2025-09-03 12:00,Short,23426,1,470140,-1620,-0.34,365,0.08,-2135,-0.45,11455,1.15
170,Entry long,2025-09-03 10:30,Long,23507,1,470140,-1620,-0.34,365,0.08,-2135,-0.45,11455,1.15
171,Exit short,2025-09-03 16:00,Long,23454.75,1,468520,-575,-0.12,2155,0.46,-865,-0.18,10880,1.09
171,Entry short,2025-09-03 12:00,Short,23426,1,468520,-575,-0.12,2155,0.46,-865,-0.18,10880,1.09
172,Exit long,2025-09-03 18:30,Short,23436.25,1,469095,-370,-0.08,340,0.07,-370,-0.08,10510,1.05
172,Entry long,2025-09-03 16:00,Long,23454.75,1,469095,-370,-0.08,340,0.07,-370,-0.08,10510,1.05
173,Exit short,2025-09-03 20:15,Long,23497.5,1,468725,-1225,-0.26,100,0.02,-1575,-0.34,9285,0.93
173,Entry short,2025-09-03 18:30,Short,23436.25,1,468725,-1225,-0.26,100,0.02,-1575,-0.34,9285,0.93
174,Exit long,2025-09-03 23:00,Short,23478,1,469950,-390,-0.08,690,0.15,-565,-0.12,8895,0.89
174,Entry long,2025-09-03 20:15,Long,23497.5,1,469950,-390,-0.08,690,0.15,-565,-0.12,8895,0.89
175,Exit short,2025-09-04 00:45,Long,23491,1,469560,-260,-0.06,380,0.08,-340,-0.07,8635,0.86
175,Entry short,2025-09-03 23:00,Short,23478,1,469560,-260,-0.06,380,0.08,-340,-0.07,8635,0.86
176,Exit long,2025-09-04 01:30,Short,23468.5,1,469820,-450,-0.10,235,0.05,-520,-0.11,8185,0.82
176,Entry long,2025-09-04 00:45,Long,23491,1,469820,-450,-0.10,235,0.05,-520,-0.11,8185,0.82
177,Exit short,2025-09-04 03:15,Long,23479.25,1,469370,-215,-0.05,350,0.07,-580,-0.12,7970,0.80
177,Entry short,2025-09-04 01:30,Short,23468.5,1,469370,-215,-0.05,350,0.07,-580,-0.12,7970,0.80
178,Exit long,2025-09-04 09:00,Short,23466.75,1,469585,-250,-0.05,1115,0.24,-335,-0.07,7720,0.77
178,Entry long,2025-09-04 03:15,Long,23479.25,1,469585,-250,-0.05,1115,0.24,-335,-0.07,7720,0.77
179,Exit short,2025-09-04 10:30,Long,23500.75,1,469335,-680,-0.14,1135,0.24,-1630,-0.35,7040,0.70
179,Entry short,2025-09-04 09:00,Short,23466.75,1,469335,-680,-0.14,1135,0.24,-1630,-0.35,7040,0.70
180,Exit long,2025-09-04 19:45,Short,23706.75,1,470015,4120,0.88,4310,0.92,-170,-0.04,11160,1.12
180,Entry long,2025-09-04 10:30,Long,23500.75,1,470015,4120,0.88,4310,0.92,-170,-0.04,11160,1.12
181,Exit short,2025-09-04 20:15,Long,23726.5,1,474135,-395,-0.08,110,0.02,-435,-0.09,10765,1.08
181,Entry short,2025-09-04 19:45,Short,23706.75,1,474135,-395,-0.08,110,0.02,-435,-0.09,10765,1.08
182,Exit long,2025-09-04 22:15,Short,23721,1,474530,-110,-0.02,265,0.06,-130,-0.03,10655,1.07
182,Entry long,2025-09-04 20:15,Long,23726.5,1,474530,-110,-0.02,265,0.06,-130,-0.03,10655,1.07
183,Exit short,2025-09-04 22:45,Long,23737,1,474420,-320,-0.07,95,0.02,-425,-0.09,10335,1.03
183,Entry short,2025-09-04 22:15,Short,23721,1,474420,-320,-0.07,95,0.02,-425,-0.09,10335,1.03
184,Exit long,2025-09-05 03:45,Short,23756.5,1,474740,390,0.08,1020,0.21,-220,-0.05,10725,1.07
184,Entry long,2025-09-04 22:45,Long,23737,1,474740,390,0.08,1020,0.21,-220,-0.05,10725,1.07
185,Exit short,2025-09-05 04:15,Long,23777,1,475130,-410,-0.09,160,0.03,-430,-0.09,10315,1.03
185,Entry short,2025-09-05 03:45,Short,23756.5,1,475130,-410,-0.09,160,0.03,-430,-0.09,10315,1.03
186,Exit long,2025-09-05 10:15,Long X,23631.75,1,475540,-2905,-0.61,2500,0.53,-2905,-0.61,7410,0.74
186,Entry long,2025-09-05 04:15,Long,23777,1,475540,-2905,-0.61,2500,0.53,-2905,-0.61,7410,0.74
187,Exit short,2025-09-05 13:15,Long,23634,1,472165,-515,-0.11,2065,0.44,-1215,-0.26,6895,0.69
187,Entry short,2025-09-05 10:30,Short,23608.25,1,472165,-515,-0.11,2065,0.44,-1215,-0.26,6895,0.69
188,Exit long,2025-09-07 21:15,Short,23762.25,1,472680,2565,0.54,3145,0.67,-965,-0.20,9460,0.95
188,Entry long,2025-09-05 13:15,Long,23634,1,472680,2565,0.54,3145,0.67,-965,-0.20,9460,0.95
189,Exit short,2025-09-07 23:45,Long,23754.25,1,475245,160,0.03,530,0.11,-355,-0.07,9620,0.96
189,Entry short,2025-09-07 21:15,Short,23762.25,1,475245,160,0.03,530,0.11,-355,-0.07,9620,0.96
190,Exit long,2025-09-08 00:45,Short,23734,1,475085,-405,-0.09,25,0.01,-595,-0.13,9215,0.92
190,Entry long,2025-09-07 23:45,Long,23754.25,1,475085,-405,-0.09,25,0.01,-595,-0.13,9215,0.92
191,Exit short,2025-09-08 02:15,Long,23756.75,1,474680,-455,-0.10,95,0.02,-580,-0.12,8760,0.88
191,Entry short,2025-09-08 00:45,Short,23734,1,474680,-455,-0.10,95,0.02,-580,-0.12,8760,0.88
192,Exit long,2025-09-08 08:00,Short,23746.5,1,475135,-205,-0.04,665,0.14,-305,-0.06,8555,0.86
192,Entry long,2025-09-08 02:15,Long,23756.75,1,475135,-205,-0.04,665,0.14,-305,-0.06,8555,0.86
193,Exit short,2025-09-08 09:00,Long,23781.5,1,474930,-700,-0.15,60,0.01,-720,-0.15,7855,0.79
193,Entry short,2025-09-08 08:00,Short,23746.5,1,474930,-700,-0.15,60,0.01,-720,-0.15,7855,0.79
194,Exit long,2025-09-08 12:45,Short,23811.75,1,475630,605,0.13,2130,0.45,-195,-0.04,8460,0.85
194,Entry long,2025-09-08 09:00,Long,23781.5,1,475630,605,0.13,2130,0.45,-195,-0.04,8460,0.85
195,Exit short,2025-09-08 15:45,Long,23803.75,1,476235,160,0.03,1035,0.22,-160,-0.03,8620,0.86
195,Entry short,2025-09-08 12:45,Short,23811.75,1,476235,160,0.03,1035,0.22,-160,-0.03,8620,0.86
196,Exit long,2025-09-08 21:00,Short,23808,1,476075,85,0.02,530,0.11,-240,-0.05,8705,0.87
196,Entry long,2025-09-08 15:45,Long,23803.75,1,476075,85,0.02,530,0.11,-240,-0.05,8705,0.87
197,Exit short,2025-09-08 22:30,Long,23834.25,1,476160,-525,-0.11,345,0.07,-805,-0.17,8180,0.82
197,Entry short,2025-09-08 21:00,Short,23808,1,476160,-525,-0.11,345,0.07,-805,-0.17,8180,0.82
198,Exit long,2025-09-09 00:30,Short,23832.25,1,476685,-40,-0.01,160,0.03,-185,-0.04,8140,0.81
198,Entry long,2025-09-08 22:30,Long,23834.25,1,476685,-40,-0.01,160,0.03,-185,-0.04,8140,0.81
199,Exit short,2025-09-09 02:00,Long,23851,1,476645,-375,-0.08,350,0.07,-450,-0.09,7765,0.78
199,Entry short,2025-09-09 00:30,Short,23832.25,1,476645,-375,-0.08,350,0.07,-450,-0.09,7765,0.78
200,Exit long,2025-09-09 04:30,Short,23845.75,1,477020,-105,-0.02,685,0.14,-290,-0.06,7660,0.77
200,Entry long,2025-09-09 02:00,Long,23851,1,477020,-105,-0.02,685,0.14,-290,-0.06,7660,0.77
201,Exit short,2025-09-09 12:30,Long,23812,1,476915,675,0.14,2395,0.50,-290,-0.06,8335,0.83
201,Entry short,2025-09-09 04:30,Short,23845.75,1,476915,675,0.14,2395,0.50,-290,-0.06,8335,0.83
202,Exit long,2025-09-09 18:45,Short,23895.75,1,476240,1675,0.35,2185,0.46,-115,-0.02,10010,1.00
202,Entry long,2025-09-09 12:30,Long,23812,1,476240,1675,0.35,2185,0.46,-115,-0.02,10010,1.00
203,Exit short,2025-09-09 22:00,Long,23903.5,1,477915,-155,-0.03,435,0.09,-210,-0.04,9855,0.99
203,Entry short,2025-09-09 18:45,Short,23895.75,1,477915,-155,-0.03,435,0.09,-210,-0.04,9855,0.99
204,Exit long,2025-09-10 04:15,Short,23910,1,478070,130,0.03,1010,0.21,-120,-0.03,9985,1.00
204,Entry long,2025-09-09 22:00,Long,23903.5,1,478070,130,0.03,1010,0.21,-120,-0.03,9985,1.00
205,Exit short,2025-09-10 06:15,Long,23919.75,1,478200,-195,-0.04,555,0.12,-220,-0.05,9790,0.98
205,Entry short,2025-09-10 04:15,Short,23910,1,478200,-195,-0.04,555,0.12,-220,-0.05,9790,0.98
206,Exit long,2025-09-10 12:00,Short,23932.5,1,478395,255,0.05,2490,0.52,-390,-0.08,10045,1.00
206,Entry long,2025-09-10 06:15,Long,23919.75,1,478395,255,0.05,2490,0.52,-390,-0.08,10045,1.00
207,Exit short,2025-09-10 16:15,Long,23874.5,1,478650,1160,0.24,2950,0.62,-170,-0.04,11205,1.12
207,Entry short,2025-09-10 12:00,Short,23932.5,1,478650,1160,0.24,2950,0.62,-170,-0.04,11205,1.12
208,Exit long,2025-09-11 00:45,Short,23879.5,1,477490,100,0.02,890,0.19,-435,-0.09,11305,1.13
208,Entry long,2025-09-10 16:15,Long,23874.5,1,477490,100,0.02,890,0.19,-435,-0.09,11305,1.13
209,Exit short,2025-09-11 01:30,Long,23894.5,1,477590,-300,-0.06,170,0.04,-335,-0.07,11005,1.10
209,Entry short,2025-09-11 00:45,Short,23879.5,1,477590,-300,-0.06,170,0.04,-335,-0.07,11005,1.10
210,Exit long,2025-09-11 05:00,Short,23925.75,1,477890,625,0.13,955,0.20,-320,-0.07,11630,1.16
210,Entry long,2025-09-11 01:30,Long,23894.5,1,477890,625,0.13,955,0.20,-320,-0.07,11630,1.16
211,Exit short,2025-09-11 06:45,Long,23946,1,478515,-405,-0.08,355,0.07,-485,-0.10,11225,1.12
211,Entry short,2025-09-11 05:00,Short,23925.75,1,478515,-405,-0.08,355,0.07,-485,-0.10,11225,1.12
212,Exit long,2025-09-11 08:30,Long X,23892.75,1,478920,-1065,-0.22,600,0.13,-1065,-0.22,10160,1.02
212,Entry long,2025-09-11 06:45,Long,23946,1,478920,-1065,-0.22,600,0.13,-1065,-0.22,10160,1.02
213,Exit long,2025-09-11 16:15,Short,24012.25,1,480285,-40,-0.01,635,0.13,-785,-0.16,10120,1.01
213,Entry long,2025-09-11 10:30,Long,24014.25,1,480285,-40,-0.01,635,0.13,-785,-0.16,10120,1.01
214,Exit short,2025-09-11 19:00,Long,24016.25,1,480245,-80,-0.02,225,0.05,-340,-0.07,10040,1.00
214,Entry short,2025-09-11 16:15,Short,24012.25,1,480245,-80,-0.02,225,0.05,-340,-0.07,10040,1.00
215,Exit long,2025-09-11 22:00,Short,23998,1,480325,-365,-0.08,190,0.04,-395,-0.08,9675,0.97
215,Entry long,2025-09-11 19:00,Long,24016.25,1,480325,-365,-0.08,190,0.04,-395,-0.08,9675,0.97
216,Exit short,2025-09-11 22:45,Long,24003,1,479960,-100,-0.02,120,0.03,-185,-0.04,9575,0.96
216,Entry short,2025-09-11 22:00,Short,23998,1,479960,-100,-0.02,120,0.03,-185,-0.04,9575,0.96
217,Exit long,2025-09-12 04:15,Short,23991,1,480060,-240,-0.05,735,0.15,-680,-0.14,9335,0.93
217,Entry long,2025-09-11 22:45,Long,24003,1,480060,-240,-0.05,735,0.15,-680,-0.14,9335,0.93
218,Exit short,2025-09-12 05:00,Long,24004,1,479820,-260,-0.05,75,0.02,-290,-0.06,9075,0.91
218,Entry short,2025-09-12 04:15,Short,23991,1,479820,-260,-0.05,75,0.02,-290,-0.06,9075,0.91
219,Exit long,2025-09-12 16:00,Short,24111.5,1,480080,2150,0.45,3100,0.65,-155,-0.03,11225,1.12
219,Entry long,2025-09-12 05:00,Long,24004,1,480080,2150,0.45,3100,0.65,-155,-0.03,11225,1.12
220,Exit short,2025-09-14 18:30,Long,24124,1,482230,-250,-0.05,235,0.05,-360,-0.07,10975,1.10
220,Entry short,2025-09-12 16:00,Short,24111.5,1,482230,-250,-0.05,235,0.05,-360,-0.07,10975,1.10
221,Exit long,2025-09-14 19:30,Short,24108.75,1,482480,-305,-0.06,90,0.02,-480,-0.10,10670,1.07
221,Entry long,2025-09-14 18:30,Long,24124,1,482480,-305,-0.06,90,0.02,-480,-0.10,10670,1.07
222,Exit short,2025-09-14 21:00,Long,24107.25,1,482175,30,0.01,335,0.07,-125,-0.03,10700,1.07
222,Entry short,2025-09-14 19:30,Short,24108.75,1,482175,30,0.01,335,0.07,-125,-0.03,10700,1.07
223,Exit long,2025-09-15 04:15,Short,24098.5,1,482145,-175,-0.04,1045,0.22,-625,-0.13,10525,1.05
223,Entry long,2025-09-14 21:00,Long,24107.25,1,482145,-175,-0.04,1045,0.22,-625,-0.13,10525,1.05
224,Exit short,2025-09-15 06:30,Long,24118.75,1,481970,-405,-0.08,370,0.08,-695,-0.14,10120,1.01
224,Entry short,2025-09-15 04:15,Short,24098.5,1,481970,-405,-0.08,370,0.08,-695,-0.14,10120,1.01
225,Exit long,2025-09-15 13:30,Short,24268.25,1,482375,2990,0.62,3525,0.73,-40,-0.01,13110,1.31
225,Entry long,2025-09-15 06:30,Long,24118.75,1,482375,2990,0.62,3525,0.73,-40,-0.01,13110,1.31
226,Exit short,2025-09-15 14:00,Long,24281.75,1,485365,-270,-0.06,105,0.02,-445,-0.09,12840,1.28
226,Entry short,2025-09-15 13:30,Short,24268.25,1,485365,-270,-0.06,105,0.02,-445,-0.09,12840,1.28
227,Exit long,2025-09-15 14:30,Short,24251.75,1,485635,-600,-0.12,60,0.01,-735,-0.15,12240,1.22
227,Entry long,2025-09-15 14:00,Long,24281.75,1,485635,-600,-0.12,60,0.01,-735,-0.15,12240,1.22
228,Exit short,2025-09-15 15:00,Long,24270.75,1,485035,-380,-0.08,5,0.00,-585,-0.12,11860,1.19
228,Entry short,2025-09-15 14:30,Short,24251.75,1,485035,-380,-0.08,5,0.00,-585,-0.12,11860,1.19
229,Exit long,2025-09-15 20:15,Short,24536,1,485415,5305,1.09,5570,1.15,-180,-0.04,17165,1.72
229,Entry long,2025-09-15 15:00,Long,24270.75,1,485415,5305,1.09,5570,1.15,-180,-0.04,17165,1.72
230,Exit short,2025-09-15 23:00,Long,24577.25,1,490720,-825,-0.17,185,0.04,-995,-0.20,16340,1.63
230,Entry short,2025-09-15 20:15,Short,24536,1,490720,-825,-0.17,185,0.04,-995,-0.20,16340,1.63
231,Exit long,2025-09-16 06:00,Short,24622.5,1,491545,905,0.18,1400,0.28,-70,-0.01,17245,1.72
231,Entry long,2025-09-15 23:00,Long,24577.25,1,491545,905,0.18,1400,0.28,-70,-0.01,17245,1.72
232,Exit short,2025-09-16 12:45,Long,24523.75,1,492450,1975,0.40,2465,0.50,-205,-0.04,19220,1.92
232,Entry short,2025-09-16 06:00,Short,24622.5,1,492450,1975,0.40,2465,0.50,-205,-0.04,19220,1.92
233,Exit long,2025-09-16 16:00,Short,24535,1,490475,225,0.05,785,0.16,-135,-0.03,19445,1.94
